"Austen","PROTAG.NAME","PROTAG.GENDER","Combination","Combination_Class","Combination_Class2","STORY.ID","Short_Title","Author_Gender","Canonicity","PUB..DATE","GENRE","PREDICATE","AGENT","PATIENT","POSESSOR","AFFECT","COGITATION","SOCIABILITY","POLARITY","COMMUNICATIVENESS","DESCRIPTIVENESS","ABSTRACTION","DISTINCTIVENESS_SKEW","DISTINCTIVENESS_SKEW.woSaid.","DEPTH","CLASS.SIMILARITY","HOMOGENEITY","DISTINCTIVENESS_KL","EMBODIMENT","CLOTHES","MOTION","PHYSICAL","PERCEPTION","VALUATION","CENTRALITY","ENSEMBLE","MENTIONS","POPULATION","SOCIO","COMM","COG_PER","COG_PER_RATIO"
"","Philip","M","m_M","All","Male_Male","Chadwyck_1853_Simms_VasconselosARomance","1853_Simms_VasconselosARomance","m","non",1853,"vic",0.079725086,0.55257732,0.133333333,0.234364261,0.1539,0.0819,0.011265739,0.625,0.020543406,0.028495693,0.499005964,5.776331803,5.783923554,0.803214198,0.771070894,0.463975217,0.972229592,0.035122598,0.005964215,0.056328695,0.004638834,0.061630219,0.009940358,1.496296296,4,813.4050767,0.503344726,-0.070634261,-0.041086813,0.143530219,1.32889354165689
"","Lilian","F","m_F","All","Mixed","Chadwyck_1853_Willis_Fun-JottingsorLaughs","1853_Willis_Fun-JottingsorLaughs","m","non",1853,"vic",0.116666667,0.45,0.35,0.083333333,0.0339,0.0339,0,0.125,0.083333333,0.1,0.55,3.798269733,3.183501006,0.836992299,0.56736935,0.112569135,2.584283652,0.033333333,0.033333333,0.133333333,0.016666667,0.1,0.016666667,1.173228347,4,79.15799349,0.977259179,-0.0339,-0.016666667,0.1339,0.339
"","Philip","M","f_M","All","Mixed","Chadwyck_1853_Yonge_TheHeirof","1853_Yonge_TheHeirof","f","non",1853,"vic",0.04886101,0.553317927,0.142291185,0.255529878,0.1197,0.0942,0.007407407,0.25,0.058950617,0.016975309,0.550925926,14.57971404,6.318300555,0.78489329,0.934123496,0.915685739,1.102550706,0.032098765,0.00308642,0.041049383,0.004938272,0.052469136,0.008024691,1.263097072,5,1412.789646,0.43085991,-0.086792593,0.006481481,0.146669136,1.79534116971166
"","Max","M","m_M","All","Male_Male","Chadwyck_1854_Cooke_LeatherStockingand","1854_Cooke_LeatherStockingand","m","non",1854,"vic",0.075221239,0.530088496,0.124778761,0.269911504,0.11,0.0452,0.013686912,0.5,0.139435415,0.031650984,0.643284859,17.80814615,3.618404712,0.792424156,0.865644248,0.89281513,1.323476578,0.065868264,0.015397776,0.0427716,0.007698888,0.037639008,0.005132592,2.060137457,2,1198.688341,0.999740068,-0.031513088,0.101796407,0.082839008,1.20088180857476
"","Mr. Effingham","M","m_M","All","Male_Male","Chadwyck_1854_Cooke_TheVirginiaComedians","1854_Cooke_TheVirginiaComedians","m","non",1854,"vic",0.05044955,0.568931069,0.095904096,0.284715285,0.0866,0.0508,0.01459854,0.5,0.115815085,0.01459854,0.606326034,19.80621649,4.277414228,0.886043579,0.87638747,0.815640057,1.378391482,0.073965937,0.012652068,0.053527981,0.005839416,0.059367397,0.007785888,2.012227074,2,1145.522073,0.4971884,-0.03620146,0.056447688,0.110167397,0.855688518733607
"","Gertrude","F","f_F","Female_Female","Female_Female","Chadwyck_1854_Cummins_TheLamplighter1854","1854_Cummins_TheLamplighter1854","f","non",1854,"vic",0.054023315,0.528575491,0.13164629,0.285754905,0.1026,0.0946,0.007446222,0.875,0.041367899,0.022338665,0.583011583,10.57537278,5.201463192,0.924788661,0.936907389,0.732156645,1.128822157,0.05432984,0.009100938,0.05846663,0.007446222,0.056260342,0.008825152,2.04002287,2,1950.568825,0.546684088,-0.087153778,-0.014892443,0.150860342,1.68146862669267
"","Mr. Bounderby","M","m_M","All","Male_Male","Chadwyck_1854_Dickens_HardTimesFor","1854_Dickens_HardTimesFor","m","can",1854,"vic",0.089965398,0.487889273,0.14994233,0.272202999,0.0769,0.0412,0.004494382,0,0.151685393,0.057303371,0.647191011,16.6366204,4.153660262,0.78355781,0.834290182,0.634582338,1.313029565,0.064044944,0.012359551,0.043820225,0.004494382,0.03258427,0.005617978,1.276203966,4,876.9027134,0.973254954,-0.036705618,0.119101123,0.07378427,1.26441378002331
"","Henry","M","m_M","All","Male_Male","Chadwyck_1854_Herbert_PersonsandPictures","1854_Herbert_PersonsandPictures","m","non",1854,"vic",0.09765625,0.421875,0.03125,0.44921875,0.1866,0.0522,0.003703704,0,0,0.044444444,0.537037037,3.468595,3.468595,0.872949168,0.251443718,0.161557878,0.935612387,0.014814815,0.011111111,0.025925926,0,0.018518519,0.011111111,1.330143541,11,229.8983651,0.826972536,-0.048496296,-0.018518519,0.070718519,2.8187999267112
"","Fanny","F","f_F","Female_Female","Female_Female","Chadwyck_1854_Holmes_TempestandSunshine","1854_Holmes_TempestandSunshine","f","non",1854,"vic",0.048166393,0.547345375,0.125342091,0.279146141,0.1195,0.0971,0.011500261,0,0.060637742,0.024046001,0.560376372,11.37712035,4.863818775,0.891538813,0.901774839,0.795802473,1.153813543,0.056978568,0.003136435,0.047046524,0.004704652,0.048092002,0.013591218,1.132495717,2,1742.423577,0.878680573,-0.085599739,0.01254574,0.145192002,2.01904674294907
"","Ned","M","m_M","All","Male_Male","Chadwyck_1854_Jones_FreaksandFortune","1854_Jones_FreaksandFortune","m","non",1854,"vic",0.076305221,0.526773762,0.168005355,0.228915663,0.1137,0.0927,0.016624041,0.625,0.062659847,0.024296675,0.508312021,13.73178864,5.438382733,0.827022032,0.898616746,0.815965447,1.127598371,0.037723785,0.005754476,0.050511509,0.005754476,0.043478261,0.017902813,2.452926209,2,1407.186284,0.729868405,-0.076075959,0.019181586,0.136178261,2.1320999936037
"","Mrs. Partington","F","m_F","All","Mixed","Chadwyck_1854_Shillaber_LifeandSayings","1854_Shillaber_LifeandSayings","m","non",1854,"vic",0.023809524,0.533661741,0.132183908,0.310344828,0.0732,0.0477,0.002419355,0.25,0.135483871,0.002419355,0.650806452,17.55972324,4.401115469,0.795065514,0.838456939,0.378574276,1.253822946,0.049193548,0.014516129,0.049193548,0.003225807,0.075,0.00483871,3.661442006,2,1439.717973,1.232635251,-0.045280645,0.060483871,0.1227,0.636
"","Frederica","F","m_F","All","Mixed","Chadwyck_1854_Simms_SouthwardHoA","1854_Simms_SouthwardHoA","m","non",1854,"vic",0.042402827,0.498233216,0.098939929,0.360424028,0.1088,0.0816,0,0.25,0.027210884,0.017006803,0.571428571,3.786638268,3.188174204,0.825296552,0.631111575,0.273616918,0.972039783,0.037414966,0.003401361,0.057823129,0.006802721,0.051020408,0.003401361,1.10130719,3,178.4058909,0.583025787,-0.0816,-0.023809524,0.132620408,1.59936000511795
"","Mr. Jorrocks","M","m_M","All","Male_Male","Chadwyck_1854_Surtees_HandleyCrossor","1854_Surtees_HandleyCrossor","m","non",1854,"vic",0.071354705,0.474663909,0.187176836,0.26680455,0.0617,0.0476,0.006794162,0,0.035480624,0.023402114,0.511575239,9.157431541,7.97604909,0.819300192,0.742279184,0.561613825,1.329237725,0.04781077,0.017111223,0.042023151,0.004277806,0.052088576,0.007045798,3.501869159,2,1483.666601,0.395961196,-0.040805838,-0.016607952,0.099688576,0.913828014803092
"","Clive","F","m_F","All","Mixed","Chadwyck_1854_Thackeray_TheNewcomesMemoirs","1854_Thackeray_TheNewcomesMemoirs","m","can",1854,"vic",0.111428571,0.392857143,0.132857143,0.362857143,0.1278,0.0453,0.00811908,1.125,0.0202977,0.052774019,0.52368065,4.615078091,4.555998387,0.823785776,0.683565804,0.56416565,0.736138479,0.031123139,0.01217862,0.02435724,0.00811908,0.031123139,0.00541272,1.144694534,2,269.358595,0.276265226,-0.03718092,-0.010825439,0.076423139,1.45550871330813
"","Mildmay","M","m_M","All","Male_Male","Chadwyck_1854_Thorpe_TheMasterHouse","1854_Thorpe_TheMasterHouse","m","non",1854,"vic",0.065381392,0.509639564,0.110645432,0.314333613,0.096,0.0919,0.005718954,0.625,0.065359477,0.022058824,0.593954248,13.84313989,4.548114181,0.919522522,0.86076567,0.724868153,0.965813139,0.058823529,0.008169935,0.031045752,0.006535948,0.052287582,0.010620915,1.390476191,2,1243.505664,1.06464526,-0.086181046,0.013071895,0.144187582,1.75758748989387
"","Martin","M","m_M","All","Male_Male","Chadwyck_1854_Trowbridge_MartinMerrivaleHis","1854_Trowbridge_MartinMerrivaleHis","m","non",1854,"vic",0.047127719,0.522308979,0.112939208,0.317624094,0.1105,0.07,0.00597177,0.5,0.041259501,0.024972856,0.586862106,9.721585389,5.276546332,0.783960173,0.910389086,0.63077543,1.204465057,0.093648209,0.013843648,0.057546146,0.005157438,0.049402823,0.006514658,3.07747106,2,2106.469348,0.609510807,-0.06402823,-0.008143322,0.119402823,1.41692307745248
"","Ellen","F","m_F","All","Mixed","Chadwyck_1855_Bennett_EllenNorburyor","1855_Bennett_EllenNorburyor","m","non",1855,"vic",0.137106918,0.489308176,0.129559748,0.244025157,0.0947,0.1094,0.004892966,0.125,0.01529052,0.101529052,0.595718654,14.55604799,14.89505911,0.91189712,0.473594708,0.512646553,1.24536324,0.062385321,0.006116208,0.051987768,0.078899083,0.058103976,0.003669725,3.138075314,2,1792.050464,1.194700309,-0.104507034,-0.042813456,0.167503976,1.88283156388472
"","Ellie","F","m_F","All","Mixed","Chadwyck_1855_Cooke_EllieorThe","1855_Cooke_EllieorThe","m","non",1855,"vic",0.046122995,0.566176471,0.106283423,0.281417112,0.1092,0.052,0.004563233,0,0.149282921,0.018252934,0.631681877,18.77703013,3.524171295,0.889533077,0.844370043,0.751036312,1.363896967,0.069100391,0.024771838,0.044328553,0.003259452,0.066492829,0.004563233,1.152367879,2,1087.094391,0.746118319,-0.047436767,0.082790092,0.118492829,0.782039218093728
"","Mary","F","f_F","Female_Female","Female_Female","Chadwyck_1855_Evans_InezATale","1855_Evans_InezATale","f","non",1855,"vic",0.036900369,0.508487085,0.081918819,0.372693727,0.0952,0.0483,0.007942238,0,0.015162455,0.012274368,0.61732852,6.005160327,6.183162772,0.817659773,0.581767119,0.41431843,1.324084654,0.14801444,0.011552347,0.051263538,0.006498195,0.05631769,0.007942238,2.100470958,2,1833.353887,1.370219646,-0.040357762,-0.041155235,0.10461769,0.85763460823766
"","Margaret","F","f_F","Female_Female","Female_Female","Chadwyck_1855_Gaskell_NorthAndSouth","1855_Gaskell_NorthAndSouth","f","non",1855,"vic",0.032573941,0.553157474,0.098721023,0.315547562,0.1112,0.0886,0.005735041,0.375,0.059070923,0.011087746,0.616899254,12.20990174,9.071808415,0.814983011,0.867616834,0.77376223,1.418039456,0.0604091,0.006690881,0.053718218,0.005735041,0.063085452,0.006308545,3.652916074,2,2858.03321,0.556470641,-0.082864959,-0.004014529,0.151685452,1.40444424492671
"","Saxon","M","m_M","All","Male_Male","Chadwyck_1855_Herbert_WagerofBattle","1855_Herbert_WagerofBattle","m","non",1855,"vic",0.293577982,0.412844037,0.201834862,0.091743119,0.0783,0.0696,0.017391304,0,0.043478261,0.12173913,0.504347826,3.596686445,3.237622333,0.836462333,0.564436004,0.220927455,1.932348824,0.008695652,0,0.043478261,0.017391304,0.026086957,0.008695652,1.036885246,10,177.1121748,1.120963132,-0.052208696,0.017391304,0.095686957,2.66799995108667
"","Mary","F","f_F","Female_Female","Female_Female","Chadwyck_1855_Holmes_TheEnglishOrphans","1855_Holmes_TheEnglishOrphans","f","non",1855,"vic",0.038753496,0.556931682,0.122652817,0.281662006,0.1057,0.0944,0.010626186,0.25,0.035294118,0.012523719,0.538519924,5.893189328,4.426215903,0.828648369,0.869966852,0.730994457,1.203931277,0.079696395,0.012523719,0.041366224,0.00683112,0.058444023,0.00796964,2.870967742,3,2807.659548,1.051557883,-0.083773814,-0.023149905,0.152844023,1.61522077287527
"","Jesus","M","m_M","All","Male_Male","Chadwyck_1855_Ingraham_ThePrinceof","1855_Ingraham_ThePrinceof","m","non",1855,"vic",0.119881306,0.474777448,0.158456973,0.246884273,0.0879,0.0607,0.017401392,0.125,0.050464037,0.021461717,0.51450116,9.476318437,8.552443538,0.773267891,0.816221285,0.648094216,1.006314806,0.060904872,0.002320186,0.056264501,0.003480278,0.046983759,0.009280743,3.023529412,5,1413.919126,0.785947263,-0.043298608,0.003480278,0.107683759,1.29193579423903
"","Walter","M","m_M","All","Male_Male","Chadwyck_1855_Jones_TheWinklesor","1855_Jones_TheWinklesor","m","non",1855,"vic",0.045008656,0.528563185,0.14829775,0.27813041,0.0892,0.0608,0.006138393,0,0.101004464,0.011160714,0.504464286,19.47362728,6.250548569,0.866145448,0.838864468,0.8246007,1.384898049,0.034040179,0.008370536,0.043526786,0.00390625,0.029017857,0.007254464,1.459166667,2,1116.438618,0.637600582,-0.054661607,0.071986607,0.089817857,2.09526154877667
"","Kitty","F","m_F","All","Mixed","Chadwyck_1855_Mitchell_FudgedoingsBeing","1855_Mitchell_FudgedoingsBeing","m","non",1855,"vic",0.186,0.496,0.094,0.224,0.1967,0.1268,0.037243948,0.125,0.020484171,0.104283054,0.523277467,6.335038383,6.644926482,0.833631245,0.560581581,0.548562138,1.181904471,0.037243948,0.00744879,0.026070764,0.033519553,0.046554935,0.009310987,1.015320334,2,791.11005,1.085198971,-0.089556052,-0.026070764,0.173354935,2.72366398965008
"","Sinclair","M","m_M","All","Male_Male","Chadwyck_1855_Simms_TheForayersor","1855_Simms_TheForayersor","m","non",1855,"vic",0.332653061,0.36122449,0.232653061,0.073469388,0.1225,0.0534,0.03992016,0.125,0.017964072,0.191616767,0.46506986,7.185750175,7.470509289,0.962851307,0.607291484,0.368461437,1.208808907,0.011976048,0.003992016,0.031936128,0.011976048,0.041916168,0.00998004,1.503317536,4,787.4445785,0.496497212,-0.01347984,-0.023952096,0.095316168,1.27397141837966
"","Mr. Harding","M","m_M","All","Male_Male","Chadwyck_1855_Trollope_TheWardenBy","1855_Trollope_TheWardenBy","m","can",1855,"vic",0.053658537,0.593170732,0.071219512,0.28195122,0.0875,0.1034,0.000937207,0.125,0.029053421,0.009372071,0.496719775,4.540117896,3.910440916,0.826764986,0.699891904,0.306769628,0.866248751,0.020618557,0.005623243,0.050609185,0.002811621,0.042174321,0.009372071,1.787719298,2,1419.813292,1.393339836,-0.102462793,-0.0131209,0.145574321,2.45172886126608
"","Rosalie","F","f_F","Female_Female","Female_Female","Chadwyck_1855_Warner_MyBrotherKeeper","1855_Warner_MyBrotherKeeper","f","non",1855,"vic",0.06693712,0.546653144,0.152129817,0.234279919,0.0935,0.0779,0.016650343,0.125,0.140058766,0.036238981,0.640548482,14.19807099,3.52724564,0.802198757,0.887674799,0.938546111,1.40183724,0.088148874,0.005876592,0.069539667,0.010773751,0.05093046,0.003917728,1.237435009,2,1402.667819,0.982260378,-0.061249657,0.089128306,0.12883046,1.52953654846235
"","Annette","F","f_F","Female_Female","Female_Female","Chadwyck_1856_Cary_MarriedNotmated","1856_Cary_MarriedNotmated","f","non",1856,"vic",0.043918919,0.543918919,0.101351351,0.310810811,0.1604,0.0849,0.003154574,0.125,0.050473186,0.012618297,0.555205047,5.505284554,3.665699805,0.781911919,0.786086516,0.611649521,1.217610056,0.069400631,0.009463722,0.025236593,0.025236593,0.044164038,0.012618297,1.775656325,2,422.0645213,1.331433821,-0.081745426,0.006309148,0.129064038,1.92237856511218
"","Verty","M","m_M","All","Male_Male","Chadwyck_1856_Cooke_TheLastof","1856_Cooke_TheLastof","m","non",1856,"vic",0.054917624,0.58212681,0.122815776,0.24013979,0.1137,0.0429,0.007835455,0.375,0.135161606,0.028403526,0.632223311,18.71173203,5.715487864,0.896456019,0.837422374,0.839246296,1.485895179,0.08374143,0.016650343,0.050440744,0.00489716,0.063663075,0.005386876,2.270520231,3,1900.76166,0.967801252,-0.035064545,0.071498531,0.106563075,0.673860004406008
"","Lena","F","f_F","Female_Female","Female_Female","Chadwyck_1856_Holmes_LenaRivers1856","1856_Holmes_LenaRivers1856","f","non",1856,"vic",0.119436202,0.456973294,0.231454006,0.192136499,0.122,0.0973,0.046164773,0.125,0.037642046,0.051136364,0.504971591,9.761208548,10.46015633,0.854573806,0.794309123,0.812349508,0.870716586,0.032670455,0.009232955,0.047585227,0.012073864,0.046164773,0.011363636,3.132196162,12,2394.243385,0.814922868,-0.051135227,-0.008522727,0.143464773,2.10766767985624
"","Charles","M","m_M","All","Male_Male","Chadwyck_1856_Jones_WildWesternScenes","1856_Jones_WildWesternScenes","m","non",1856,"vic",0.047619048,0.540616247,0.159663866,0.25210084,0.0743,0.0546,0.003616637,0,0.164556962,0.015370705,0.571428571,20.29925821,6.136417405,0.801976222,0.791655463,0.791475773,1.240071217,0.04159132,0.006329114,0.047016275,0.001808318,0.027124774,0.004520796,1.144777663,3,919.9012789,0.830985799,-0.050983363,0.137432188,0.081724774,2.01291999704772
"","Warren","M","f_M","All","Mixed","Chadwyck_1856_Moulton_JunoCliffordA","1856_Moulton_JunoCliffordA","f","non",1856,"vic",0.145038168,0.539440204,0.157760814,0.157760814,0.1202,0.0745,0.052884615,0.75,0.028846154,0.067307692,0.521634615,6.266979429,6.849709899,0.806299013,0.688360964,0.429206773,1.13994338,0.038461539,0,0.050480769,0.009615385,0.038461539,0.012019231,2.466071429,5,1475.5377,1.068455974,-0.021615385,-0.009615385,0.112961539,1.936999972882
"","Morton","M","m_M","All","Male_Male","Chadwyck_1856_Parkman_VassallMortonA","1856_Parkman_VassallMortonA","m","non",1856,"vic",0.030372493,0.462464183,0.090544413,0.416618911,0.0827,0.0867,0.008455468,0.5,0.014092446,0.006200676,0.559751973,5.55747977,5.697857774,0.820636442,0.70191466,0.488107904,1.135078044,0.06313416,0.004509583,0.063697858,0.003945885,0.056369786,0.007328072,1.850055127,2,1736.305126,1.034746798,-0.078244532,-0.04227734,0.143069786,1.53805799440147
"","Margaret","F","m_F","All","Mixed","Chadwyck_1856_Simms_CharlemontorThe","1856_Simms_CharlemontorThe","m","non",1856,"vic",0.077868853,0.534836066,0.098360656,0.288934426,0.1267,0.0943,0.010826772,1.125,0.032480315,0.027559055,0.561023622,6.801146174,5.974719105,0.852401336,0.819543239,0.52906316,0.835844086,0.040354331,0.003937008,0.040354331,0.002952756,0.062007874,0.003937008,1.270247934,2,863.5393695,0.713668901,-0.083473228,-0.029527559,0.156307874,1.52077460356083
"","Sinclair","M","m_M","All","Male_Male","Chadwyck_1856_Simms_EutawASequel","1856_Simms_EutawASequel","m","non",1856,"vic",0.179775281,0.591011236,0.092134832,0.137078652,0.1207,0.0668,0.012987013,0.375,0.028138528,0.062770563,0.489177489,3.607192089,3.492089373,0.846193807,0.660642867,0.444906113,1.212004329,0.021645022,0.006493507,0.04978355,0.002164502,0.064935065,0.002164502,1.406690141,2,266.5477839,0.469274267,-0.053812987,-0.036796537,0.131735065,1.02871999897128
"","Nina","F","f_F","Female_Female","Female_Female","Chadwyck_1856_Stowe_DredATale","1856_Stowe_DredATale","f","can",1856,"vic",0.067760342,0.582738944,0.14978602,0.199714693,0.0706,0.0576,0.010359116,0.5,0.205110497,0.019337017,0.60980663,21.66865792,4.110341808,0.8805454,0.819888933,0.931256627,1.354796,0.031767956,0.002762431,0.062154696,0.008287293,0.03660221,0.005524862,1.355575868,2,685.6883932,0.462365741,-0.047240884,0.168508287,0.09420221,1.57367546932275
"","Lady Lyndon","F","m_F","All","Mixed","Chadwyck_1856_Thackeray_TheMemoirsof","1856_Thackeray_TheMemoirsof","m","can",1856,"vic",0.095671982,0.410022779,0.134396355,0.359908884,0.1137,0.0536,0.004319654,0.125,0.019438445,0.043196544,0.470842333,8.82604511,9.328468404,0.880205969,0.486642095,0.389171587,0.908635095,0.015118791,0.004319654,0.043196544,0,0.028077754,0.008639309,4.068965517,8,375.2882245,0.795102171,-0.049280346,-0.008639309,0.081677754,1.90898460040643
"","Ethel","F","f_F","Female_Female","Female_Female","Chadwyck_1856_Yonge_TheDaisyChain","1856_Yonge_TheDaisyChain","f","non",1856,"vic",0.056884292,0.552036199,0.162895928,0.228183581,0.1366,0.0888,0.007185383,0,0.10305892,0.025046192,0.58160542,23.30231065,7.359132573,0.853595034,0.906345007,0.932610479,1.324969162,0.028330938,0.00307945,0.04783412,0.006980086,0.047012934,0.005748306,1.543144023,4,1670.578724,0.339686605,-0.081614617,0.056045986,0.135812934,1.88884190890958
"","Adele","F","m_F","All","Mixed","Chadwyck_1857_Bennett_TheBorderRover","1857_Bennett_TheBorderRover","m","non",1857,"vic",0.072864322,0.507537688,0.236180905,0.183417085,0.0797,0.0628,0.00729927,1,0.111922141,0.03406326,0.596107056,10.30029785,3.868286898,0.881068063,0.803627207,0.449198104,1.466439503,0.058394161,0,0.0243309,0.00243309,0.03649635,0.00243309,1.094230769,3,438.4744462,0.843220089,-0.05550073,0.075425791,0.09929635,1.7207200172072
"","Hunsden","M","f_M","All","Mixed","Chadwyck_1857_Bronte_TheProfessorA","1857_Bronte_TheProfessorA","f","can",1857,"vic",0.044680851,0.572340426,0.110638298,0.272340426,0.0924,0.076,0,0.625,0.051334702,0.018480493,0.554414784,7.34656267,4.027991639,0.822612087,0.825416558,0.365264107,1.198238749,0.047227926,0.004106776,0.055441478,0.012320329,0.055441478,0.008213552,2.875,4,575.5232029,1.137397634,-0.076,-0.004106776,0.131441478,1.37081482567979
"","Mabel","F","f_F","Female_Female","Female_Female","Chadwyck_1857_Cummins_MabelVaughan1857","1857_Cummins_MabelVaughan1857","f","non",1857,"vic",0.033045977,0.494458128,0.094006568,0.378489327,0.1074,0.1029,0.003809906,0.125,0.031682374,0.013033888,0.592139563,8.648949458,5.350491158,0.797803105,0.846375029,0.595709123,1.170181656,0.061760578,0.009424504,0.041106878,0.005815119,0.05173451,0.006416683,3.914805625,2,2759.155406,0.58296121,-0.099090094,-0.020052136,0.15463451,1.98900115222895
